scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,71,57,0.030000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,72,196,0.18600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,73,130,0.09000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,74,7,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,75,52,0.09600000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,76,148,0.14400000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,77,145,0.12600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,78,4,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,79,95,0.13200000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,80,193,0.18600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,81,1,0.0,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,82,16,0.04800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,83,503,0.39000000000000007,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,84,2,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,85,51,0.07800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,86,934,0.6240000000000001,194,1;2,2
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,87,119,0.10800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,88,89,0.06000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,89,520,0.5040000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,90,37,0.024000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,91,1402,1.1400000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,92,122,0.12000000000000002,0,,0
